107900177,08828,한양슈퍼앞,127.0110289054,37.5835856939,[107900003]
110000119,11219,상계119안전센터,127.0716964952,37.6539269441,[100100158, 100100155, 100100154]
110000118,11218,상계119안전센터,127.0715783985,37.653934454,[100100158, 100100155, 100100154]
213000379,38625,밤일마을,126.8623475796,37.452580868,[100100284]
213000367,38518,광명역세권1단지후문,126.8872867621,37.4359474644,[117900002, 100100285]
213000366,14324,기아자동차남문.광명역세권1단지,126.8872891169,37.4361706369,[117900002, 100100285]
213000350,38173,신촌마을,126.8907825864,37.4512643236,[100100283, 100100080]
213000347,38125,철산역,126.8679941702,37.476330053,[100100313, 100100298]
213000348,14308,밤일마을,126.8635671705,37.4524863456,[100100284]
213000349,38627,범안사거리,126.8657809843,37.4527182541,[100100284]
213000340,38643,하안1동주민센터,126.8691991009,37.4653715437,[100100268, 100100078, 100100079, 100100288]
213000341,14305,하안1동주민센터.이편한세상센트,126.869025043,37.4664553451,[100100268, 100100078, 100100079, 100100288]
107000518,08408,북한산보국문역2번출구,127.0080361564,37.6123208475,[100100016, 100100015, 100100133, 100100034, 100100022, 100100129]
107000519,08409,북한산보국문역1번출구,127.008269487,37.6120632959,[100100016, 100100015, 100100133, 100100034, 100100022, 100100129]
107000514,08238,서울다원학교,126.9917544365,37.5946080996,[100100132, 100100191]
107000515,08363,일신건영아파트.꿈에그린아파트,127.0121220534,37.6014843736,[100100170]
107000516,08406,장위동입구,127.0390866038,37.6136696443,[100100037, 100100130, 100100152, 100100008]
107000520,08218,돈암힐스테이트.코오롱하늘채,127.0143227335,37.5984416956,[100100170]
213000323,38698,광명국민체육센터,126.8649455732,37.4866259605,[116900004]
213000324,38515,딩동댕어린이집,126.8625306633,37.486474268,[116900004]
213000325,38533,딩동댕어린이집,126.8625021335,37.4863758514,[116900004]
213000326,38517,대명각,126.8609089649,37.4860627317,[116900004]
213000327,38532,대명각,126.8611309641,37.486040887,[116900004]
213000328,38521,광명소방파출소,126.8589761224,37.4855473168,[116900004]
213000329,38529,광명소방파출소,126.8591896683,37.4854933439,[116900004]
107000507,08967,고려대역.숭례초교,127.0359318039,37.5948768142,[100100373, 122000002]
107000508,08348,풍림아파트삼거리,127.0072962993,37.6173497501,[100100134, 100100129]
107000509,08405,한성대입구역,127.0050591632,37.5892279976,[100100132]
107000504,08241,창문여고,127.0361867357,37.6121091496,[100100418]
107000505,08404,돌곶이역8번출구,127.0564838332,37.6104997577,[100100017, 110000002, 100100132]
